"n","true_dist","assumed_dist","convergence_rate","mean_AIC","sd_AIC","mean_BIC","sd_BIC","mean_loglik","mean_MSE","mean_RMSE","mean_MAE","median_MSE","median_RMSE","median_MAE","mean_sigma_rmse","median_sigma_rmse","mean_variance_rmse","median_variance_rmse","true_dist_label","assumed_dist_label"
1000,"sstd","ged",1,1.79184297379609,0.0642132296263211,1.82128950546998,0.0642132296263211,-889.921486898043,0.0017550333987008,0.0388508380711182,0.0314994822546141,0.00137849182602805,0.0371280462971207,0.0300720758769234,0.0388508380711182,0.0371280462971207,0.0501945413769096,0.0472691266170818,"Skewed Student-t","GED"
1000,"sstd","norm",1,1.83452507002117,0.0746664406363731,1.85906384641608,0.0746664406363731,-912.262535010585,0.00227092602135225,0.0436847587103615,0.0352399965795575,0.00169556927053684,0.0411772898679091,0.0330139027614965,0.0436847587103615,0.0411772898679091,0.0569066855100345,0.0526972362661493,"Skewed Student-t","Normal"
1000,"sstd","sged",1,1.6046912028046,0.0557293652792544,1.63904548975748,0.0557293652792544,-795.345601402301,0.000892316289899491,0.0276162517318487,0.0231810248493594,0.000684732366777046,0.0261673910589111,0.0215056009554786,0.0276162517318487,0.0261673910589111,0.0353856022920796,0.0330238423627074,"Skewed Student-t","Skewed GED"
1000,"sstd","sstd",1,1.60098118146528,0.0558112159582175,1.63533546841815,0.0558112159582175,-793.490590732639,0.000918838537839911,0.0278961034826154,0.0235444297797572,0.000689501877062711,0.0262583677127476,0.0215310893407243,0.0278961034826154,0.0262583677127476,0.0358722100186574,0.0332123221303697,"Skewed Student-t","Skewed Student-t"
1000,"sstd","std",1,1.76546016145358,0.0621923056991789,1.79490669312747,0.0621923056991789,-876.73008072679,0.00154204712016738,0.036398961818912,0.0297830395699943,0.0012005747092742,0.034649310365908,0.0282383240774815,0.036398961818912,0.034649310365908,0.0472384395314341,0.0442344789132458,"Skewed Student-t","Student-t"
1000,"std","ged",1,1.81407852730567,0.0883185926720194,1.84352505897956,0.0883185926720194,-901.039263652834,0.00136563000783349,0.0342586171410932,0.0269785810378285,0.00106473327669123,0.0326302509428333,0.0257217012151426,0.0342586171410932,0.0326302509428333,0.0497215251054928,0.0454178473726395,"Student-t","GED"
1000,"std","norm",1,1.83713536838903,0.0913628103760032,1.86167414478394,0.0913628103760032,-913.567684194514,0.00157670419257509,0.0364970180012207,0.0286077215835965,0.00117842584453053,0.0343282066517853,0.0271871208745027,0.0364970180012207,0.0343282066517853,0.0539035178317491,0.047763527351545,"Student-t","Normal"
1000,"std","sged",1,1.814799654576,0.0882929797999024,1.84915394152888,0.0882929797999024,-900.399827288002,0.00137070387403478,0.0343017863410963,0.0270098680884464,0.00106386642069159,0.0326169645533152,0.025845133675545,0.0343017863410963,0.0326169645533152,0.0497892350363467,0.0452378831818138,"Student-t","Skewed GED"
1000,"std","sstd",1,1.81121008600354,0.087769521287426,1.84556437295641,0.087769521287426,-898.605043001768,0.00134007713179562,0.0339029869310825,0.0267628842875733,0.00104419976970872,0.0323140800141947,0.0256289353553107,0.0339029869310825,0.0323140800141947,0.0491595897008141,0.045059457880164,"Student-t","Skewed Student-t"
1000,"std","std",1,1.81023789510024,0.0877705099991351,1.83968442677413,0.0877705099991352,-899.118947550118,0.00133457556949104,0.0338387993849363,0.026719188915783,0.00104167933198076,0.0322750570380068,0.025595059946014,0.0338387993849363,0.0322750570380068,0.0490529046623353,0.0451820094033036,"Student-t","Student-t"
5000,"ged","ged",1,1.81971684179346,0.0380185886413221,1.82753747362316,0.0380185886413221,-4543.29210448365,0.000221721017743375,0.0139588491651828,0.0110273014516958,0.000180593786641657,0.0134385187015516,0.0106390979623791,0.0139588491651828,0.0134385187015516,0.0199443918500641,0.0188179024718729,"GED","GED"
5000,"ged","norm",1,1.83889860082927,0.0380096810169631,1.84541579402068,0.0380096810169631,-4592.24650207316,0.000227494099585519,0.0141338164131441,0.0111564751160514,0.00018474438647032,0.0135920707018413,0.010790265988015,0.0141338164131441,0.0135920707018413,0.0202001763481695,0.0189457760268851,"GED","Normal"
5000,"ged","sged",1,1.81991979392982,0.0380181762300881,1.8290438643978,0.0380181762300881,-4542.79948482454,0.000221810947066979,0.013961605341938,0.0110295967815254,0.000181520837736589,0.0134729667419602,0.0106508403413209,0.013961605341938,0.0134729667419602,0.0199488211205659,0.0188141028649322,"GED","Skewed GED"
5000,"ged","sstd",1,1.82297603167603,0.0379880567973338,1.83210010214401,0.0379880567973338,-4550.44007919007,0.000231240726983478,0.0142553601978008,0.0112815575303813,0.000188627009651171,0.0137341545009103,0.0109434373088589,0.0142553601978008,0.0137341545009103,0.0204240360034143,0.0192046749269011,"GED","Skewed Student-t"
5000,"ged","std",1,1.82274969552422,0.0379892392041046,1.83057032735392,0.0379892392041046,-4550.87423881054,0.0002311317815909,0.0142527868990725,0.011279515261059,0.000188693169807725,0.0137365632458615,0.0109398501700264,0.0142527868990725,0.0137365632458615,0.0204197533466348,0.0191835132314152,"GED","Student-t"
